"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","serine-type peptidase activity","GO:0008236","1","0","212","616","8","9453","TC001698,TC004160,TC004770,TC006303,TC010869,TC013574,TC013709,TC013894"
"GO:MF","metallopeptidase activity","GO:0008237","1","0","138","616","10","9453","TC000463,TC001259,TC002463,TC004711,TC010168,TC010657,TC012672,TC014203,TC015532,TC015533"
"GO:MF","exopeptidase activity","GO:0008238","1","0","81","616","8","9453","TC001259,TC001698,TC004711,TC006303,TC012672,TC013574,TC015532,TC015533"
"GO:MF","dipeptidyl-peptidase activity","GO:0008239","1","0","10","616","2","9453","TC001698,TC006303"
"GO:MF","omega peptidase activity","GO:0008242","1","0","9","616","1","9453","TC011313"
"GO:MF","nucleotidase activity","GO:0008252","1","0","10","616","1","9453","TC010872"
"GO:MF","5'-nucleotidase activity","GO:0008253","1","0","7","616","1","9453","TC010872"
"GO:MF","zinc ion binding","GO:0008270","1","0","469","616","29","9453","TC000070,TC000502,TC001103,TC001259,TC001601,TC001697,TC002463,TC002546,TC003401,TC003588,TC003594,TC004711,TC007168,TC007176,TC007434,TC007847,TC009542,TC010405,TC011637,TC012384,TC012672,TC013075,TC014899,TC014905,TC015082,TC015347,TC015374,TC015386,TC015532"
"GO:MF","protein methyltransferase activity","GO:0008276","1","0","44","616","5","9453","TC001103,TC003094,TC004581,TC013789,TC015826"
"GO:MF","lipid binding","GO:0008289","1","0","199","616","19","9453","TC001109,TC003202,TC004672,TC005524,TC005525,TC007173,TC007656,TC007906,TC009441,TC009739,TC010420,TC012055,TC013312,TC014209,TC014227,TC014378,TC015669,TC015996,TC030464"
"GO:MF","structural constituent of muscle","GO:0008307","1","0","1","616","1","9453","TC007136"
"GO:MF","monoatomic cation transmembrane transporter activity","GO:0008324","1","0","281","616","17","9453","TC001752,TC004130,TC004591,TC004599,TC004680,TC005628,TC005842,TC008354,TC008422,TC009170,TC010758,TC010764,TC011526,TC012133,TC013931,TC014895,TC015322"
"GO:MF","protein tyrosine/threonine phosphatase activity","GO:0008330","1","0","2","616","1","9453","TC010766"
"GO:MF","O-acyltransferase activity","GO:0008374","1","0","25","616","3","9453","TC000678,TC004777,TC014006"
"GO:MF","acetylglucosaminyltransferase activity","GO:0008375","1","0","19","616","2","9453","TC004758,TC004910"
"GO:MF","acetylgalactosaminyltransferase activity","GO:0008376","1","0","13","616","1","9453","TC005702"
"GO:MF","galactosyltransferase activity","GO:0008378","1","0","14","616","1","9453","TC014213"
"GO:MF","3'-5' exonuclease activity","GO:0008408","1","0","37","616","3","9453","TC007970,TC013885,TC015348"
"GO:MF","palmitoyl-(protein) hydrolase activity","GO:0008474","1","0","6","616","3","9453","TC008421,TC010871,TC011538"
"GO:MF","protein-tyrosine sulfotransferase activity","GO:0008476","1","0","1","616","1","9453","TC012060"
"GO:MF","tRNA-guanosine(34) queuine transglycosylase activity","GO:0008479","1","0","2","616","1","9453","TC010418"
"GO:MF","monoamine transmembrane transporter activity","GO:0008504","1","0","7","616","1","9453","TC005842"
"GO:MF","monoatomic anion transmembrane transporter activity","GO:0008509","1","0","53","616","4","9453","TC001752,TC005842,TC007305,TC008787"
"GO:MF","metalloexopeptidase activity","GO:0008235","1","0","52","616","5","9453","TC001259,TC004711,TC012672,TC015532,TC015533"
"GO:MF","chitin binding","GO:0008061","1","0","82","616","2","9453","TC004478,TC013635"
"GO:MF","cysteine-type peptidase activity","GO:0008234","1","0","95","616","9","9453","TC000504,TC003401,TC003940,TC004141,TC005995,TC009817,TC009844,TC010838,TC015184"
"GO:MF","heparin binding","GO:0008201","1","0","8","616","1","9453","TC007081"
"GO:MF","N-acetyltransferase activity","GO:0008080","1","0","28","616","2","9453","TC000030,TC003573"
"GO:MF","phosphoric diester hydrolase activity","GO:0008081","1","0","37","616","2","9453","TC002545,TC006325"
"GO:MF","growth factor activity","GO:0008083","1","0","31","616","1","9453","TC008417"
"GO:MF","ATP-dependent activity, acting on DNA","GO:0008094","1","0","81","616","6","9453","TC002825,TC004664,TC009437,TC010805,TC011200,TC013301"
"GO:MF","5S rRNA binding","GO:0008097","1","0","4","616","2","9453","TC000477,TC011241"
"GO:MF","alcohol dehydrogenase (NADP+) activity","GO:0008106","1","0","15","616","1","9453","TC013567"
"GO:MF","ubiquinol-cytochrome-c reductase activity","GO:0008121","1","0","8","616","2","9453","TC004680,TC014895"
"GO:MF","primary amine oxidase activity","GO:0008131","1","0","4","616","1","9453","TC003417"
"GO:MF","transcription factor binding","GO:0008134","1","0","31","616","2","9453","TC012388,TC013689"
"GO:MF","translation factor activity, RNA binding","GO:0008135","1","0","105","616","9","9453","TC001103,TC002622,TC003247,TC003474,TC005665,TC007229,TC008784,TC010866,TC015626"
"GO:MF","NADH dehydrogenase (ubiquinone) activity","GO:0008137","1","0","15","616","1","9453","TC002817"
"GO:MF","protein tyrosine/serine/threonine phosphatase activity","GO:0008138","1","0","17","616","2","9453","TC004794,TC010766"
"GO:MF","nuclear localization sequence binding","GO:0008139","1","0","11","616","3","9453","TC000505,TC013629,TC014465"
"GO:MF","sulfotransferase activity","GO:0008146","1","0","17","616","3","9453","TC012060,TC013550,TC013753"
"GO:MF","protein phosphatase 1 binding","GO:0008157","1","0","4","616","1","9453","TC003540"
"GO:MF","methyltransferase activity","GO:0008168","1","0","143","616","11","9453","TC001103,TC003094,TC004581,TC010168,TC010807,TC011527,TC013789,TC014173,TC014947,TC015179,TC015826"
"GO:MF","N-methyltransferase activity","GO:0008170","1","0","43","616","4","9453","TC003094,TC004581,TC011527,TC015826"
"GO:MF","RNA methyltransferase activity","GO:0008173","1","0","35","616","1","9453","TC011527"
"GO:MF","ATP-dependent activity, acting on RNA","GO:0008186","1","0","46","616","6","9453","TC000481,TC001089,TC002912,TC008350,TC009437,TC014047"
"GO:MF","neuropeptide receptor activity","GO:0008188","1","0","31","616","1","9453","TC007170"
"GO:MF","UDP-glycosyltransferase activity","GO:0008194","1","0","76","616","8","9453","TC004674,TC004758,TC004910,TC005702,TC007056,TC013781,TC014213,TC015651"
"GO:MF","ferrous iron binding","GO:0008198","1","0","11","616","1","9453","TC000476"
"GO:MF","ferric iron binding","GO:0008199","1","0","5","616","1","9453","TC000476"
"GO:MF","peptidase activity","GO:0008233","1","0","525","616","30","9453","TC000069,TC000463,TC000504,TC001259,TC001698,TC002463,TC003401,TC003940,TC004141,TC004160,TC004711,TC004770,TC005995,TC006303,TC009817,TC009844,TC010168,TC010657,TC010838,TC010869,TC011313,TC012672,TC013574,TC013709,TC013894,TC014203,TC015184,TC015532,TC015533,TC030625"
"GO:MF","peptide-glutamate-alpha-N-acetyltransferase activity","GO:1990190","1","0","1","616","1","9453","TC000030"
"GO:MF","K48-linked deubiquitinase activity","GO:1990380","1","0","1","616","1","9453","TC015184"
"GO:MF","single-stranded 3'-5' DNA helicase activity","GO:1990518","1","0","1","616","1","9453","TC011200"
"GO:MF","protein tyrosine kinase binding","GO:1990782","1","0","6","616","1","9453","TC010804"
"GO:MF","poly(A) RNA polymerase activity","GO:1990817","1","0","6","616","1","9453","TC009265"
"GO:MF","sequence-specific double-stranded DNA binding","GO:1990837","1","0","462","616","20","9453","TC003555,TC003594,TC004697,TC006168,TC007168,TC007382,TC007870,TC009280,TC009542,TC010405,TC010778,TC011040,TC011114,TC011542,TC012384,TC013218,TC014899,TC015072,TC015074,TC015347"
"GO:MF","glycogen binding","GO:2001069","1","0","2","616","1","9453","TC003540"
"GO:BP","generation of precursor metabolites and energy","GO:0006091","0.032191494362980924","1.4922588624404236","139","595","23","8796","TC000992,TC002817,TC003540,TC004380,TC004619,TC004680,TC004703,TC004939,TC005628,TC005841,TC006170,TC007643,TC009819,TC010157,TC010331,TC010448,TC010779,TC013214,TC014166,TC014895,TC015096,TC015322,TC015651"
"GO:BP","polysaccharide biosynthetic process","GO:0000271","0.08619037431100608","1.0645412332128423","9","595","5","8796","TC003540,TC004619,TC009819,TC013753,TC015651"
"GO:BP","protein import into nucleus","GO:0006606","0.11795586335513814","0.9282804663130018","32","595","9","8796","TC000505,TC001231,TC003212,TC004742,TC007383,TC009739,TC013629,TC014465,TC015935"
"GO:BP","import into nucleus","GO:0051170","0.1525931240297497","0.8164650356027414","33","595","9","8796","TC000505,TC001231,TC003212,TC004742,TC007383,TC009739,TC013629,TC014465,TC015935"
"GO:BP","glucan biosynthetic process","GO:0009250","0.17197105882468203","0.7645446347802709","6","595","4","8796","TC003540,TC004619,TC009819,TC015651"
"GO:BP","glycogen biosynthetic process","GO:0005978","0.17197105882468203","0.7645446347802709","6","595","4","8796","TC003540,TC004619,TC009819,TC015651"
"GO:BP","protein localization to nucleus","GO:0034504","0.19525683763330048","0.7093937487724736","34","595","9","8796","TC000505,TC001231,TC003212,TC004742,TC007383,TC009739,TC013629,TC014465,TC015935"
"GO:BP","protein metabolic process","GO:0019538","0.21261100437411845","0.6724142609073863","1931","595","165","8796","TC000030,TC000069,TC000188,TC000223,TC000382,TC000463,TC000502,TC000504,TC000537,TC000590,TC000759,TC000760,TC001072,TC001073,TC001087,TC001103,TC001192,TC001259,TC001643,TC001697,TC001698,TC001755,TC002403,TC002463,TC002471,TC002522,TC002588,TC002590,TC002622,TC002973,TC003247,TC003401,TC003474,TC003528,TC003645,TC003774,TC003864,TC003940,TC004013,TC004116,TC004121,TC004131,TC004141,TC004145,TC004152,TC004160,TC004462,TC004581,TC004674,TC004675,TC004679,TC004711,TC004721,TC004758,TC004770,TC004776,TC004792,TC004794,TC004799,TC004861,TC004910,TC004953,TC005004,TC005665,TC005702,TC005841,TC005995,TC006303,TC006314,TC006323,TC006474,TC006704,TC007229,TC007434,TC007481,TC007508,TC007847,TC007850,TC007891,TC008294,TC008372,TC008402,TC008421,TC008784,TC008818,TC008860,TC009259,TC009260,TC009262,TC009314,TC009555,TC009817,TC009844,TC010046,TC010108,TC010168,TC010433,TC010657,TC010662,TC010678,TC010766,TC010772,TC010814,TC010830,TC010831,TC010838,TC010856,TC010866,TC010869,TC010870,TC010871,TC011106,TC011145,TC011241,TC011508,TC011516,TC011517,TC011518,TC011538,TC012060,TC012367,TC012375,TC012378,TC012672,TC013075,TC013292,TC013565,TC013574,TC013598,TC013709,TC013753,TC013781,TC013782,TC013789,TC013894,TC014023,TC014181,TC014203,TC014213,TC014272,TC014286,TC014505,TC014515,TC014642,TC014905,TC015013,TC015071,TC015081,TC015184,TC015365,TC015512,TC015532,TC015533,TC015626,TC015675,TC015728,TC015816,TC015985,TC030076,TC030549,TC030625,TC030652,TC030744,TC030760,TC030779"
"GO:BP","macromolecule modification","GO:0043412","0.25505867191540255","0.593359906004655","1023","595","96","8796","TC000030,TC000382,TC000502,TC000504,TC000759,TC001072,TC001087,TC001103,TC001192,TC001697,TC001704,TC001755,TC002403,TC002522,TC002588,TC002590,TC002973,TC003119,TC003401,TC003528,TC003645,TC003940,TC004116,TC004121,TC004141,TC004145,TC004152,TC004581,TC004674,TC004679,TC004721,TC004758,TC004776,TC004792,TC004794,TC004861,TC004910,TC005702,TC006314,TC006323,TC006474,TC006547,TC006704,TC007434,TC007481,TC007508,TC007850,TC008410,TC008421,TC008818,TC008860,TC009259,TC009262,TC009314,TC009817,TC010046,TC010108,TC010418,TC010433,TC010678,TC010766,TC010814,TC010831,TC010838,TC010856,TC010870,TC010871,TC011145,TC011523,TC011527,TC011538,TC012019,TC012060,TC012367,TC012378,TC013075,TC013565,TC013781,TC013789,TC014023,TC014181,TC014213,TC014505,TC014642,TC014905,TC014947,TC015071,TC015081,TC015184,TC015365,TC015675,TC015985,TC030549,TC030652,TC030744,TC030779"
"GO:BP","protein modification process","GO:0036211","0.27033971590530687","0.5680901469336612","910","595","87","8796","TC000030,TC000382,TC000502,TC000504,TC000759,TC001072,TC001087,TC001103,TC001192,TC001697,TC001755,TC002403,TC002522,TC002588,TC002590,TC002973,TC003401,TC003528,TC003645,TC003940,TC004116,TC004121,TC004141,TC004145,TC004152,TC004581,TC004674,TC004679,TC004721,TC004758,TC004776,TC004792,TC004794,TC004861,TC004910,TC005702,TC006314,TC006323,TC006474,TC006704,TC007434,TC007481,TC007508,TC007850,TC008421,TC008818,TC008860,TC009259,TC009262,TC009314,TC009817,TC010046,TC010108,TC010433,TC010678,TC010766,TC010814,TC010831,TC010838,TC010856,TC010870,TC010871,TC011145,TC011538,TC012060,TC012367,TC012378,TC013075,TC013565,TC013781,TC013789,TC014023,TC014181,TC014213,TC014505,TC014642,TC014905,TC015071,TC015081,TC015184,TC015365,TC015675,TC015985,TC030549,TC030652,TC030744,TC030779"
"GO:BP","organonitrogen compound metabolic process","GO:1901564","0.3367188843045041","0.4727325262633606","2488","595","204","8796","TC000030,TC000069,TC000188,TC000223,TC000382,TC000449,TC000463,TC000466,TC000502,TC000504,TC000537,TC000590,TC000759,TC000760,TC001035,TC001072,TC001073,TC001087,TC001103,TC001192,TC001259,TC001634,TC001643,TC001697,TC001698,TC001754,TC001755,TC002403,TC002463,TC002471,TC002522,TC002546,TC002588,TC002590,TC002622,TC002973,TC003247,TC003401,TC003417,TC003474,TC003528,TC003645,TC003774,TC003864,TC003940,TC004013,TC004115,TC004116,TC004121,TC004131,TC004141,TC004145,TC004152,TC004160,TC004380,TC004462,TC004478,TC004581,TC004674,TC004675,TC004679,TC004711,TC004721,TC004724,TC004758,TC004770,TC004776,TC004792,TC004794,TC004799,TC004861,TC004910,TC004953,TC005004,TC005597,TC005628,TC005644,TC005665,TC005702,TC005841,TC005995,TC006052,TC006170,TC006303,TC006314,TC006323,TC006474,TC006704,TC007229,TC007434,TC007481,TC007508,TC007847,TC007848,TC007850,TC007891,TC008294,TC008339,TC008354,TC008372,TC008402,TC008421,TC008784,TC008818,TC008860,TC009172,TC009259,TC009260,TC009262,TC009314,TC009555,TC009817,TC009844,TC010046,TC010108,TC010168,TC010433,TC010448,TC010657,TC010662,TC010678,TC010766,TC010772,TC010779,TC010814,TC010830,TC010831,TC010838,TC010856,TC010866,TC010869,TC010870,TC010871,TC010876,TC011106,TC011121,TC011145,TC011241,TC011313,TC011508,TC011516,TC011517,TC011518,TC011538,TC011540,TC011541,TC012060,TC012133,TC012367,TC012375,TC012378,TC012672,TC013075,TC013292,TC013312,TC013565,TC013574,TC013598,TC013635,TC013709,TC013753,TC013781,TC013782,TC013789,TC013894,TC013931,TC014006,TC014023,TC014181,TC014203,TC014210,TC014213,TC014272,TC014286,TC014505,TC014515,TC014551,TC014642,TC014905,TC015013,TC015071,TC015081,TC015096,TC015179,TC015184,TC015322,TC015365,TC015512,TC015532,TC015533,TC015613,TC015626,TC015675,TC015728,TC015816,TC015985,TC030076,TC030549,TC030625,TC030652,TC030725,TC030744,TC030760,TC030779"
"GO:BP","nuclear transport","GO:0051169","0.5221646033232316","0.28219257162151445","80","595","14","8796","TC000477,TC000505,TC001231,TC003212,TC003433,TC004742,TC007383,TC008131,TC009739,TC010637,TC013629,TC014047,TC014465,TC015935"
"GO:BP","nucleocytoplasmic transport","GO:0006913","0.5221646033232316","0.28219257162151445","80","595","14","8796","TC000477,TC000505,TC001231,TC003212,TC003433,TC004742,TC007383,TC008131,TC009739,TC010637,TC013629,TC014047,TC014465,TC015935"
"GO:BP","energy derivation by oxidation of organic compounds","GO:0015980","0.5655888134509127","0.2474991888585837","99","595","16","8796","TC000992,TC003540,TC004619,TC004680,TC005628,TC005841,TC007643,TC009819,TC010157,TC010331,TC013214,TC014166,TC014895,TC015096,TC015322,TC015651"
"GO:BP","lipoprotein catabolic process","GO:0042159","0.722258967964859","0.1413070570109756","4","595","3","8796","TC008421,TC010871,TC011538"
"GO:BP","protein depalmitoylation","GO:0002084","0.722258967964859","0.1413070570109756","4","595","3","8796","TC008421,TC010871,TC011538"
"GO:BP","translational elongation","GO:0006414","0.8523945077501197","0.06935935724678531","41","595","9","8796","TC002622,TC003247,TC003474,TC007229,TC008784,TC010866,TC015013,TC015512,TC015626"
"GO:BP","protein polyubiquitination","GO:0000209","0.85450986539244","0.06828291894585872","66","595","12","8796","TC001072,TC001697,TC001755,TC002588,TC002590,TC004145,TC004152,TC006323,TC010856,TC012378,TC013075,TC030779"
"GO:BP","establishment of protein localization","GO:0045184","0.8753998291826253","0.057793542467079406","363","595","40","8796","TC000223,TC000505,TC000641,TC001231,TC002423,TC003202,TC003212,TC003366,TC003433,TC004594,TC004672,TC004683,TC004720,TC004742,TC004861,TC005852,TC006102,TC006116,TC006604,TC007124,TC007383,TC007847,TC008130,TC009028,TC009739,TC010886,TC013571,TC013604,TC013609,TC013629,TC013782,TC014465,TC014905,TC015014,TC015061,TC015633,TC015935,TC015986,TC015996,TC016197"
"GO:BP","cellular localization","GO:0051641","0.9499397300025114","0.022303948140273228","680","595","66","8796","TC000223,TC000476,TC000477,TC000505,TC000641,TC001231,TC002423,TC002949,TC003202,TC003212,TC003366,TC003433,TC003774,TC004151,TC004594,TC004615,TC004631,TC004637,TC004672,TC004676,TC004683,TC004720,TC004742,TC004801,TC004861,TC005842,TC005852,TC006102,TC006116,TC006604,TC007124,TC007383,TC007847,TC007906,TC008130,TC008131,TC008318,TC008618,TC008997,TC009028,TC009109,TC009279,TC009441,TC009721,TC009739,TC010637,TC010886,TC012455,TC013542,TC013571,TC013604,TC013609,TC013629,TC013782,TC014047,TC014226,TC014465,TC014905,TC015014,TC015061,TC015633,TC015935,TC015986,TC015996,TC016197,TC030464"
"GO:BP","macromolecule localization","GO:0033036","0.9593257696528824","0.018033889244474476","581","595","58","8796","TC000223,TC000505,TC000641,TC001231,TC002423,TC003116,TC003202,TC003212,TC003366,TC003433,TC004594,TC004615,TC004631,TC004672,TC004683,TC004720,TC004742,TC004861,TC005852,TC006102,TC006116,TC006604,TC007124,TC007383,TC007656,TC007847,TC008130,TC008131,TC009028,TC009441,TC009537,TC009721,TC009739,TC010637,TC010839,TC010886,TC013542,TC013571,TC013581,TC013602,TC013604,TC013609,TC013629,TC013782,TC014047,TC014227,TC014465,TC014905,TC015014,TC015033,TC015061,TC015633,TC015935,TC015986,TC015996,TC016197,TC016231,TC030464"
